                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.64772,                0.54269,                0.71229,                 0.9979,                0.97436,                0.99359,                0.82756,                0.30945,                0.31982,                0.36044,              0.0021295,              0.0021295,              0.0021295
                    161,                0.72341,                0.58393,                0.78896,                      1,                0.97331,                0.99391,                0.82263,                0.30405,                0.38429,                0.35939,                0.00208,                0.00208,                0.00208
                    162,                0.81237,                0.70876,                0.81069,                0.99763,                0.96154,                0.99389,                0.81708,                0.30824,                0.39732,                0.36199,              0.0020305,              0.0020305,              0.0020305
                    163,                0.70436,                0.69757,                0.71535,                      1,                0.97183,                0.99402,                0.81866,                0.32377,                0.39097,                0.36721,               0.001981,               0.001981,               0.001981
                    164,                0.72812,                0.74355,                0.71298,                      1,                0.97084,                 0.9939,                0.79947,                0.33305,                0.41148,                0.37011,              0.0019315,              0.0019315,              0.0019315
                    165,                0.66327,                0.49333,                0.76589,                0.99381,                0.96154,                0.99343,                0.82587,                0.31206,                0.30148,                0.36363,               0.001882,               0.001882,               0.001882
                    166,                0.62498,                0.52011,                0.72206,                0.99672,                0.96154,                0.99354,                0.82653,                0.29291,                0.24779,                0.35788,              0.0018325,              0.0018325,              0.0018325
                    167,                0.66526,                0.54638,                0.71298,                0.99024,                0.96154,                0.99343,                0.82078,                0.29513,                0.23875,                0.35813,               0.001783,               0.001783,               0.001783
                    168,                0.47007,                0.46809,                0.57733,                0.96269,                0.99237,                0.99425,                0.83203,                0.28558,                 0.2068,                0.35488,              0.0017335,              0.0017335,              0.0017335
                    169,                0.57792,                0.47261,                0.63801,                0.97489,                0.99537,                 0.9945,                0.84558,                0.28038,                0.18977,                0.35309,               0.001684,               0.001684,               0.001684
                    170,                0.53952,                0.41129,                 0.6416,                0.99463,                0.98718,                0.99475,                0.84575,                0.27492,                0.17352,                0.35175,              0.0016345,              0.0016345,              0.0016345
                    171,                 0.5943,                0.55804,                0.69304,                      1,                0.99522,                  0.995,                 0.8583,                0.27362,                0.17016,                 0.3519,               0.001585,               0.001585,               0.001585
                    172,                0.74024,                 0.6817,                0.78582,                0.99551,                      1,                  0.995,                0.84705,                0.27403,                0.17116,                0.35189,              0.0015355,              0.0015355,              0.0015355
                    173,                0.54012,                0.59225,                 0.6456,                0.99387,                      1,                  0.995,                 0.8504,                0.27516,                0.18713,                0.35222,               0.001486,               0.001486,               0.001486
                    174,                0.59271,                0.50095,                0.74526,                0.99924,                      1,                  0.995,                0.85331,                0.26612,                0.21339,                 0.3495,              0.0014365,              0.0014365,              0.0014365
                    175,                0.59104,                0.48178,                0.66734,                      1,                0.99991,                  0.995,                0.84966,                0.26927,                0.17093,                0.35001,               0.001387,               0.001387,               0.001387
                    176,                0.65552,                0.50872,                0.77012,                 0.9988,                      1,                  0.995,                0.86284,                0.26839,                0.15998,                0.35047,              0.0013375,              0.0013375,              0.0013375
                    177,                0.57091,                 0.4895,                0.66012,                0.99883,                      1,                  0.995,                0.85559,                0.26993,                0.15861,                0.35048,               0.001288,               0.001288,               0.001288
                    178,                0.55785,                0.48751,                0.62547,                0.99873,                      1,                  0.995,                0.85398,                0.27425,                0.16497,                0.35168,              0.0012385,              0.0012385,              0.0012385
                    179,                0.71028,                0.54714,                0.80499,                 0.9987,                      1,                  0.995,                0.83692,                0.28314,                 0.1682,                0.35439,               0.001189,               0.001189,               0.001189
                    180,                0.63696,                 0.7373,                0.68742,                0.99864,                      1,                  0.995,                0.83852,                0.28614,                0.17312,                0.35555,              0.0011395,              0.0011395,              0.0011395
                    181,                0.63631,                0.48749,                0.66502,                0.99748,                      1,                  0.995,                0.82864,                0.29694,                  0.212,                0.35844,                0.00109,                0.00109,                0.00109
                    182,                  0.618,                0.50816,                0.77278,                 0.9993,                      1,                  0.995,                0.83272,                0.28894,                  0.191,                0.35555,              0.0010405,              0.0010405,              0.0010405
                    183,                0.61538,                0.56793,                0.68206,                0.99895,                      1,                  0.995,                0.84245,                0.27751,                0.17365,                0.35232,               0.000991,               0.000991,               0.000991
                    184,                0.63647,                0.48884,                 0.7535,                0.99883,                      1,                  0.995,                0.85315,                0.26795,                0.18548,                0.34852,              0.0009415,              0.0009415,              0.0009415
                    185,                0.48443,                0.46883,                0.60977,                0.99878,                      1,                  0.995,                0.85689,                0.26531,                0.17973,                0.34759,               0.000892,               0.000892,               0.000892
                    186,                0.54951,                0.63611,                0.60705,                0.99886,                      1,                  0.995,                0.85676,                0.26796,                0.15394,                0.34802,              0.0008425,              0.0008425,              0.0008425
                    187,                0.60239,                0.40939,                0.73826,                 0.9988,                      1,                  0.995,                0.85556,                0.27122,                0.15087,                0.34897,               0.000793,               0.000793,               0.000793
                    188,                 0.5617,                0.41233,                0.67391,                0.99887,                      1,                  0.995,                0.85922,                0.27414,                0.14858,                0.34948,              0.0007435,              0.0007435,              0.0007435
                    189,                0.67087,                0.47034,                0.67787,                 0.9989,                      1,                  0.995,                0.85578,                0.27127,                0.14636,                0.34897,               0.000694,               0.000694,               0.000694
                    190,                0.37342,                 0.3012,                0.47481,                0.99874,                      1,                  0.995,                0.85086,                0.27524,                 0.1606,                 0.3506,              0.0006445,              0.0006445,              0.0006445
                    191,                0.32818,                0.27069,                0.43185,                0.99887,                      1,                  0.995,                0.85566,                0.26387,                0.16135,                0.34763,               0.000595,               0.000595,               0.000595
                    192,                0.35795,                0.38653,                  0.428,                0.99873,                      1,                  0.995,                0.85574,                0.26497,                0.16254,                 0.3476,              0.0005455,              0.0005455,              0.0005455
                    193,                 0.3106,                0.43931,                0.40376,                0.99869,                      1,                  0.995,                 0.8572,                0.26687,                0.16445,                0.34751,               0.000496,               0.000496,               0.000496
                    194,                0.35947,                0.38367,                0.42321,                0.99883,                      1,                  0.995,                0.85738,                0.26613,                0.16031,                0.34715,              0.0004465,              0.0004465,              0.0004465
                    195,                0.31256,                0.25797,                0.38486,                0.99908,                      1,                  0.995,                 0.8641,                0.26152,                0.15318,                0.34598,               0.000397,               0.000397,               0.000397
                    196,                 0.3968,                0.33992,                0.45984,                0.99902,                      1,                  0.995,                0.86088,                 0.2632,                0.15609,                0.34617,              0.0003475,              0.0003475,              0.0003475
                    197,                0.35876,                  0.262,                0.46237,                 0.9989,                      1,                  0.995,                0.86121,                0.25951,                0.15197,                0.34544,               0.000298,               0.000298,               0.000298
                    198,                0.33032,                0.24456,                0.39566,                0.99883,                      1,                  0.995,                0.86602,                0.25677,                0.15165,                0.34476,              0.0002485,              0.0002485,              0.0002485
                    199,                0.37391,                0.31604,                0.48321,                0.99879,                      1,                  0.995,                0.86673,                0.25617,                0.15124,                0.34457,               0.000199,               0.000199,               0.000199
