                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.1962,                0.72819,                   1.04,                0.94482,                0.98277,                0.98053,                0.67924,                 1.1319,                 0.6408,                  1.064,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.2244,                0.79534,                 1.0736,                0.93254,                0.99227,                 0.9789,                 0.6865,                 1.1263,                0.63971,                 1.0622,               0.002377,               0.002377,               0.002377
                    156,                  1.106,                0.70576,                 1.0386,                0.93254,                0.99227,                 0.9789,                 0.6865,                 1.1263,                0.63971,                 1.0622,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.1484,                0.72267,                  1.027,                0.93254,                0.99227,                 0.9789,                 0.6865,                 1.1263,                0.63971,                 1.0622,               0.002278,               0.002278,               0.002278
                    158,                 1.2369,                0.78548,                 1.0468,                0.93037,                0.99579,                0.97804,                0.68792,                 1.1272,                0.64835,                 1.0628,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.2071,                0.75056,                  1.069,                0.93037,                0.99579,                0.97804,                0.68792,                 1.1272,                0.64835,                 1.0628,               0.002179,               0.002179,               0.002179
                    160,                 1.1674,                0.75125,                 1.0817,                0.93037,                0.99579,                0.97804,                0.68792,                 1.1272,                0.64835,                 1.0628,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.1508,                0.73904,                 1.0283,                0.94558,                0.99009,                0.97554,                0.67901,                 1.1213,                0.64074,                 1.0597,                0.00208,                0.00208,                0.00208
                    162,                 1.1693,                0.72153,                  1.076,                0.94558,                0.99009,                0.97554,                0.67901,                 1.1213,                0.64074,                 1.0597,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.1935,                0.71829,                 1.0179,                0.94558,                0.99009,                0.97554,                0.67901,                 1.1213,                0.64074,                 1.0597,               0.001981,               0.001981,               0.001981
                    164,                  1.172,                 0.7448,                 1.0673,                0.94509,                0.98656,                0.97772,                0.68913,                 1.1008,                0.62889,                 1.0513,              0.0019315,              0.0019315,              0.0019315
                    165,                  1.166,                 0.7341,                 1.0164,                0.94509,                0.98656,                0.97772,                0.68913,                 1.1008,                0.62889,                 1.0513,               0.001882,               0.001882,               0.001882
                    166,                 1.1407,                0.72162,                 1.0451,                0.94509,                0.98656,                0.97772,                0.68913,                 1.1008,                0.62889,                 1.0513,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.1957,                0.71017,                 1.0107,                0.95483,                0.99074,                0.97642,                0.68919,                 1.0934,                0.62952,                 1.0465,               0.001783,               0.001783,               0.001783
                    168,                 1.2416,                0.74725,                 1.0126,                0.95483,                0.99074,                0.97642,                0.68919,                 1.0934,                0.62952,                 1.0465,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.1612,                0.74146,                 1.0736,                0.95483,                0.99074,                0.97642,                0.68919,                 1.0934,                0.62952,                 1.0465,               0.001684,               0.001684,               0.001684
                    170,                 1.1431,                0.71309,                 1.0612,                0.95314,                0.99165,                0.97571,                0.68398,                  1.099,                 0.6229,                  1.048,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.1803,                0.71667,                 1.0225,                0.95314,                0.99165,                0.97571,                0.68398,                  1.099,                 0.6229,                  1.048,               0.001585,               0.001585,               0.001585
                    172,                 1.1698,                0.72795,                 1.0417,                0.95431,                0.99058,                0.97707,                0.68638,                 1.1018,                  0.616,                 1.0478,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.1678,                0.74966,                 1.0362,                0.95431,                0.99058,                0.97707,                0.68638,                 1.1018,                  0.616,                 1.0478,               0.001486,               0.001486,               0.001486
                    174,                 1.1632,                0.70168,                 1.0228,                0.95431,                0.99058,                0.97707,                0.68638,                 1.1018,                  0.616,                 1.0478,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.1596,                0.73289,                 1.0148,                0.95421,                0.98902,                0.97722,                0.68699,                 1.0987,                0.60911,                 1.0462,               0.001387,               0.001387,               0.001387
                    176,                 1.1548,                0.75092,                 1.0529,                0.95421,                0.98902,                0.97722,                0.68699,                 1.0987,                0.60911,                 1.0462,              0.0013375,              0.0013375,              0.0013375
                    177,                  1.115,                0.69252,                 1.0476,                0.95421,                0.98902,                0.97722,                0.68699,                 1.0987,                0.60911,                 1.0462,               0.001288,               0.001288,               0.001288
                    178,                 1.1125,                0.66345,                0.98376,                0.95172,                0.98929,                0.97798,                0.68924,                 1.0941,                0.60244,                  1.045,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.1258,                0.68934,                 1.0017,                0.95172,                0.98929,                0.97798,                0.68924,                 1.0941,                0.60244,                  1.045,               0.001189,               0.001189,               0.001189
                    180,                 1.1703,                0.69302,                 1.0475,                0.95172,                0.98929,                0.97798,                0.68924,                 1.0941,                0.60244,                  1.045,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.1603,                0.77285,                 1.0441,                0.95357,                0.98911,                0.97805,                0.69396,                 1.0789,                 0.5938,                 1.0396,                0.00109,                0.00109,                0.00109
                    182,                 1.0899,                0.67029,                0.99114,                0.95357,                0.98911,                0.97805,                0.69396,                 1.0789,                 0.5938,                 1.0396,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.0937,                0.66624,                 1.0089,                0.95357,                0.98911,                0.97805,                0.69396,                 1.0789,                 0.5938,                 1.0396,               0.000991,               0.000991,               0.000991
                    184,                 1.1691,                0.72894,                 1.0792,                0.95744,                0.99195,                0.97724,                0.69815,                  1.053,                0.58693,                  1.031,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.1469,                0.68353,                 1.0255,                0.95744,                0.99195,                0.97724,                0.69815,                  1.053,                0.58693,                  1.031,               0.000892,               0.000892,               0.000892
                    186,                 1.1266,                0.69364,                 1.0277,                0.95744,                0.99195,                0.97724,                0.69815,                  1.053,                0.58693,                  1.031,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.1267,                0.66598,                0.99847,                0.95705,                0.99306,                0.97773,                0.70465,                 1.0472,                0.58061,                 1.0306,               0.000793,               0.000793,               0.000793
                    188,                 1.1569,                0.73133,                 1.0534,                0.95705,                0.99306,                0.97773,                0.70465,                 1.0472,                0.58061,                 1.0306,              0.0007435,              0.0007435,              0.0007435
                    189,                  1.114,                0.68651,                 1.0373,                0.95705,                0.99306,                0.97773,                0.70465,                 1.0472,                0.58061,                 1.0306,               0.000694,               0.000694,               0.000694
                    190,                 1.1171,                0.69874,                  1.042,                0.95635,                0.99234,                0.97766,                0.70237,                 1.0497,                0.57903,                 1.0314,              0.0006445,              0.0006445,              0.0006445
                    191,                  1.085,                0.69715,                 1.0356,                0.95635,                0.99234,                0.97766,                0.70237,                 1.0497,                0.57903,                 1.0314,               0.000595,               0.000595,               0.000595
                    192,                 1.0579,                0.64592,                 1.0447,                0.95635,                0.99234,                0.97766,                0.70237,                 1.0497,                0.57903,                 1.0314,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.0878,                0.67532,                 1.0425,                0.95322,                0.98904,                0.97765,                0.70348,                  1.047,                0.58537,                 1.0333,               0.000496,               0.000496,               0.000496
                    194,                 1.0634,                0.64765,                  1.056,                0.95322,                0.98904,                0.97765,                0.70348,                  1.047,                0.58537,                 1.0333,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.0782,                0.67503,                0.99065,                0.95322,                0.98904,                0.97765,                0.70348,                  1.047,                0.58537,                 1.0333,               0.000397,               0.000397,               0.000397
                    196,                 1.0903,                 0.6479,                0.99941,                0.95046,                0.98698,                0.97828,                0.70062,                  1.047,                0.59224,                 1.0353,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.1213,                 0.6831,                 1.0556,                0.95046,                0.98698,                0.97828,                0.70062,                  1.047,                0.59224,                 1.0353,               0.000298,               0.000298,               0.000298
                    198,                 1.0866,                0.67321,                 1.0595,                0.95046,                0.98698,                0.97828,                0.70062,                  1.047,                0.59224,                 1.0353,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.1077,                 0.6683,                 1.0353,                 0.9513,                0.98818,                0.97829,                0.69842,                 1.0474,                0.59463,                  1.036,               0.000199,               0.000199,               0.000199
